Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
919129,21-Aug-17,Georgia,Carrollton,N/A,0,1,N/A
917654,20-Aug-17,Mississippi,Gulfport,19th St and 42nd Ave,0,1,N/A
916856,19-Aug-17,Illinois,Chicago,700 block of N Lawndale,0,1,N/A
916769,19-Aug-17,Ohio,Cleveland,100 Public Sq,0,1,N/A
916726,19-Aug-17,Missouri,Kansas City,5100 block of Eastern Ave,0,1,N/A
914436,15-Aug-17,Arizona,Queen Creek,N/A,0,1,N/A
914546,14-Aug-17,South Carolina,North Charleston,3200 block of Dublin Road,0,1,N/A
911555,11-Aug-17,Colorado,Greeley,100 block of N 21st Ave,0,1,N/A
910520,10-Aug-17,Virginia,Roanoke,1118 Gilmer Ave NW,0,1,N/A
910800,10-Aug-17,Texas,Missouri City,10806 Cobblecreek Way,0,1,N/A
909076,8-Aug-17,Pennsylvania,Philadelphia,1200 block of W Tioga St,0,1,N/A
909546,8-Aug-17,Florida,Palatka,Green Dr,0,1,N/A
908694,7-Aug-17,Pennsylvania,Newport,500 block of Market St,0,1,N/A
907996,6-Aug-17,Florida,Port Saint Lucie,600 block of SW Homeland Rd,0,1,N/A
907715,6-Aug-17,Texas,New Braunfels,400 block of E San Antonio St,0,2,N/A
904656,2-Aug-17,Ohio,Columbus,2359 Grasmere Ave,0,1,N/A
903183,31-Jul-17,South Carolina,Myrtle Beach,3400 block of Hitchcock Way,0,1,N/A
899329,26-Jul-17,Iowa,Urbandale,9100 block of Willard Ct,0,1,N/A
898148,24-Jul-17,Montana,Three Forks,N/A,0,1,N/A
896953,23-Jul-17,California,Escondido,1500 block of E Mission St,0,2,N/A
896671,22-Jul-17,Texas,Dallas,3100 block of Stag Rd,0,1,N/A
895863,21-Jul-17,Texas,Houston,200 block of Baker,0,1,N/A
893594,19-Jul-17,Kentucky,Nicholasville,US-68 and Brannon Rd,0,1,N/A
891119,12-Jul-17,New Jersey,Paulsboro,1100 Block of Spruce St,0,1,N/A
898283,11-Jul-17,South Carolina,Ridgeland,Village Dr,0,1,N/A
886138,7-Jul-17,Tennessee,Nashville,3000 block of Clifton Ave,0,1,N/A
884804,7-Jul-17,Florida,Macclenny,504 Quail Lane,0,1,N/A
884043,6-Jul-17,Georgia,Atlanta,900 block of Confederate Ave SE,0,1,N/A
883513,5-Jul-17,Tennessee,Memphis,Sandpiper Ave,0,1,N/A
883149,5-Jul-17,Louisiana,Baton Rouge,Jester Avenue,0,1,N/A
883687,4-Jul-17,New Jersey,Elizabeth,800 Block of Monroe Ave,0,1,N/A
882876,2-Jul-17,Idaho,Meridian,4000 block of W Ustick Rd,0,1,N/A
881155,2-Jul-17,Arkansas,Little Rock,W 32nd St and Irving Dr,0,2,N/A
880038,30-Jun-17,Illinois,Chicago,3200 block of West Madison,0,1,N/A
879137,30-Jun-17,Ohio,Dayton,Brenner Avenue,0,1,N/A
880521,29-Jun-17,Wisconsin,Bear Creek,N/A,0,1,N/A
878355,29-Jun-17,South Carolina,Ridgeville,200 block of Varner Ridge Lane,0,1,N/A
878149,28-Jun-17,Illinois,Chicago,11500 Block of S Normal,0,1,N/A
878462,28-Jun-17,Arizona,Phoenix,S 91st Ave and W Lower Buckeye Rd,0,1,N/A
878264,28-Jun-17,Indiana,Fort Wayne,3400 block of Holton Avenue,0,1,N/A
876126,26-Jun-17,Texas,Houston,Amos St,0,1,N/A
876396,26-Jun-17,Alabama,Montgomery,1714 Coral Ln,1,1,N/A
875090,24-Jun-17,Ohio,Columbus,6421 E Broad St W,0,1,N/A
874121,23-Jun-17,Kentucky,Lexington,1000 block of Russell Cave,0,1,N/A
874230,23-Jun-17,Tennessee,Memphis,Yellowood Road,0,1,N/A
873451,22-Jun-17,Mississippi,Ridgeland,959 Lake Harbour Dr,0,1,N/A
873392,22-Jun-17,South Carolina,Florence,1411 E Old Marion Hwy,0,1,N/A
872639,21-Jun-17,Tennessee,Memphis,W Byfield Dr,0,1,N/A
873361,21-Jun-17,Michigan,Detroit,Cheyenne St,0,1,N/A
870750,18-Jun-17,North Carolina,Asheboro,619 City View St,0,1,N/A
870680,18-Jun-17,California,Rosamond,N/A,0,1,N/A
869455,17-Jun-17,Oklahoma,Tulsa,5400 block of North Hartford,1,2,N/A
870050,17-Jun-17,Michigan,Taylor,9633 Telegraph Rd,0,1,N/A
872756,16-Jun-17,Virginia,Fredericksburg,Altoona Dr,0,1,N/A
868762,16-Jun-17,Tennessee,Memphis,1000 block of N McNeil St,0,1,N/A
868765,16-Jun-17,South Carolina,Jonesville,1180 SR S-44-240,0,1,N/A
867776,15-Jun-17,South Carolina,North Charleston,2000 block of Arbutus Ave,0,1,N/A
866687,13-Jun-17,North Carolina,Durham,300 block of Kilarney Dr,0,1,N/A
867543,13-Jun-17,Michigan,Lansing,900 Block of Walnut St,0,1,N/A
867121,12-Jun-17,North Carolina,Beaufort (county),N/A,0,1,N/A
860480,5-Jun-17,Texas,San Angelo (Grape Creek),9900 block of Raccoon Road,0,1,N/A
860542,3-Jun-17,Michigan,Jackson,S Milwaukee St and Moore St,0,1,N/A
858218,2-Jun-17,Illinois,Chicago,7900 block of S May,0,1,N/A
862242,1-Jun-17,Minnesota,Ellendale,84820 310th St,0,1,N/A
856940,31-May-17,Mississippi,Jackson,Shadowlawn Dr and Sage Crest Ave,0,1,N/A
857659,29-May-17,Ohio,Cleveland,Ansel Rd and E 93rd St,0,1,N/A
854953,29-May-17,Kentucky,London,Fiechter Lane,0,1,N/A
854591,28-May-17,Indiana,Warsaw,920 Anchorage Road,0,1,N/A
858358,26-May-17,Colorado,Eagle (county),N/A,0,1,N/A
850505,23-May-17,Washington,Tacoma,600 block of S Sprague Ave,0,1,N/A
849962,21-May-17,Florida,West Palm Beach,100 E 27th St,0,1,N/A
849652,20-May-17,Virginia,Petersburg,100 block of Perry St,0,1,N/A
850128,20-May-17,Indiana,Lafayette,3900 block of Amelia Avenue,0,1,N/A
846964,18-May-17,Washington,Vancouver,4710 NE 49th Ave,0,1,N/A
846422,17-May-17,Missouri,Saint Louis,5900 block of Lalite Ave,0,1,N/A
845549,16-May-17,Oregon,Prineville,N/A,0,1,N/A
844326,14-May-17,Louisiana,Kenner,3244 Georgia Ave,0,1,N/A
844184,13-May-17,Tennessee,Memphis,4500 block of Dearing Rd,0,1,N/A
842892,13-May-17,Indiana,Goshen,2200 block of Edward Drive,0,1,N/A
846324,11-May-17,Kentucky,Greenup (county),N/A,0,1,N/A
840187,10-May-17,North Carolina,Taylorsville (Ellendale),Zeb Watts Road,0,1,N/A
840264,9-May-17,Indiana,Pekin,10800 block of Honey Run Rd,0,1,N/A
840177,9-May-17,Nevada,Sparks,Pyramid Way and York Way,0,1,N/A
1105636,9-May-17,Idaho,Bonner (county),N/A,0,1,N/A
838812,8-May-17,Michigan,New Baltimore (Chesterfield Township),25000 block of Briartowne Boulevard,0,1,N/A
839089,6-May-17,Nebraska,Butler (county),N/A,0,1,N/A
837774,6-May-17,Missouri,Saint Louis,1900 block of President St,0,1,N/A
1161849,6-May-17,Pennsylvania,Bristol,700 block of Spruce St,0,1,N/A
837357,5-May-17,Texas,San Angelo,800 block of Upton St,0,1,N/A
836821,4-May-17,New York,Smyrna,N/A,0,1,N/A
836227,4-May-17,Florida,Pensacola (Bellview),Wickford Ln and Durham Dr,0,1,N/A
851834,3-May-17,Iowa,Iowa City,N/A,0,1,N/A
835192,2-May-17,Wisconsin,Green Bay,Plymouth and Fisk,0,1,N/A
833909,2-May-17,Florida,Lake Worth,Holiday Dr and Lake Worth Rd,0,1,N/A
837433,2-May-17,Illinois,Chicago,South Halsted and 18th St,0,1,N/A
833641,1-May-17,Virginia,Newport News,1300 block of Roanoke Ave,0,1,N/A
833829,29-Apr-17,Kentucky,Radcliff,Daneswood Court,0,1,N/A
831246,28-Apr-17,North Dakota,Dickinson,300 block of Anna St,0,1,N/A
831885,28-Apr-17,North Carolina,Fuquay Varina,Fishing Ct,0,1,N/A
833289,28-Apr-17,New York,Bronx,848 Thieriot Avenue,0,1,N/A
832172,26-Apr-17,Georgia,Oglethorpe (county),N/A,0,1,N/A
829596,25-Apr-17,Rhode Island,Central Falls,Parker St,0,1,N/A
828872,25-Apr-17,Louisiana,Baton Rouge,S 16th St at Wisteria St,0,1,N/A
827871,24-Apr-17,Mississippi,Jackson,2000 block of Martin Luther King Jr. Drive,0,1,N/A
827650,24-Apr-17,Pennsylvania,Philadelphia,5300 block of Lindbergh Blvd,0,1,N/A
826547,22-Apr-17,Minnesota,Hawley,N/A,0,1,N/A
825249,19-Apr-17,Missouri,Saint Louis,1900 block of Hebert St,0,1,N/A
835805,16-Apr-17,New York,South Dayton,N/A,0,1,N/A
821797,16-Apr-17,Utah,Midvale,7940 Main St,0,1,N/A
820165,14-Apr-17,Tennessee,Memphis,7638 Riggory Cove,0,1,N/A
820297,13-Apr-17,Texas,Lubbock,3200 block of 33rd St,0,1,N/A
820838,12-Apr-17,California,Montebello,200 block of N 6th,0,1,N/A
816113,8-Apr-17,Pennsylvania,Punxsutawney,693 E Market Street,0,1,N/A
816105,8-Apr-17,Pennsylvania,Punxsutawney,693 E Market St,0,1,N/A
813686,6-Apr-17,Virginia,Newport News,600 block of Dresden Dr,0,1,N/A
813313,4-Apr-17,Virginia,Newport News,684 Dresden Drive,0,1,N/A
811970,3-Apr-17,Alabama,Tuscaloosa,600 block of Crescent Ridge Rd,0,1,N/A
809924,2-Apr-17,Virginia,Richmond,1900 block of Redd Street,0,1,N/A
807615,29-Mar-17,California,Indio,N/A,0,1,N/A
811717,28-Mar-17,Iowa,Marion,Mary Drive,0,1,N/A
806311,27-Mar-17,California,San Diego,6000 Brooklyn Ave,0,1,N/A
806216,27-Mar-17,Michigan,Roseville,26000 block of Pattow Street,0,1,N/A
804189,26-Mar-17,Virginia,Virginia Beach,3700 block of Landstown Rd,0,2,N/A
889235,26-Mar-17,California,Lodi,School St and Tamarack Dr,0,1,N/A
804071,25-Mar-17,Virginia,Virginia Beach,3700 block of Landstown Road,0,2,N/A
802691,24-Mar-17,Kansas,Wichita,1800 block of South Broadway,0,3,N/A
802370,24-Mar-17,Tennessee,Nashville,3000 block of Nolensville Pike,0,1,N/A
800218,21-Mar-17,Virginia,Cana,8161 Wards Gap Road,0,1,N/A
799592,21-Mar-17,Florida,Fellsmere,9900 block of 134th Ct,0,1,N/A
799311,20-Mar-17,Michigan,Detroit,13700 block of Pfent St,0,1,N/A
799848,18-Mar-17,Colorado,Denver (Northglenn),18000 block of Washington St,0,1,N/A
795052,15-Mar-17,Arkansas,Mountainburg,N/A,0,2,N/A
793713,13-Mar-17,Michigan,Lansing,900 block of N Walnut St,0,1,N/A
792870,12-Mar-17,Texas,Austin,700 block of Hatton Hill Lane,0,1,N/A
792414,10-Mar-17,Arkansas,Little Rock,304 Santa Fe Trail,0,2,N/A
786998,2-Mar-17,Arkansas,Springdale,100 block of Sunny Dale Dr,0,1,N/A
785002,28-Feb-17,Louisiana,New Roads,LA-10,0,2,N/A
781995,24-Feb-17,Arkansas,Osceola,4610 W Keiser Ave,0,1,N/A
781840,23-Feb-17,Nebraska,Lincoln,2100 block of A St,0,1,N/A
780731,22-Feb-17,Kansas,Wichita (Park City),500 E 63rd Street North,0,1,N/A
829043,22-Feb-17,Michigan,Genesee (county),N/A,0,1,N/A
780664,22-Feb-17,California,Bakersfield,1311 Reese Street,0,1,N/A
779833,21-Feb-17,Ohio,Massillon,2600 Harold Ave SE,0,1,N/A
776988,17-Feb-17,New York,Binghamton,121 Susquehanna St,0,4,N/A
774473,13-Feb-17,South Carolina,North Charleston,4616 Hyde Ave,0,1,N/A
782651,13-Feb-17,Florida,Bryceville,1504 County Road 119,0,1,N/A
774835,12-Feb-17,California,Victorville,16800 Block of Tracy St,0,1,N/A
774150,12-Feb-17,South Carolina,Great Falls,3035 Scott Road,0,2,N/A
771472,9-Feb-17,Ohio,Masury,500 block of Nellie St,0,1,N/A
771213,9-Feb-17,Kansas,Wilson,400 block of 30th St,0,1,N/A
768031,4-Feb-17,South Carolina,Ridgeland,100 block of Wise Street,0,1,N/A
766957,3-Feb-17,South Carolina,North Charleston,4800 block of Gaynor Avenue,0,1,N/A
767312,3-Feb-17,Pennsylvania,Allentown,5th and Allen Streets,0,1,N/A
763676,29-Jan-17,Illinois,Springfield,200 block of East Canedy Street,0,1,N/A
762778,28-Jan-17,Connecticut,Vernon Rockville (Vernon),102 Talcott Ave,0,1,N/A
762214,27-Jan-17,Washington,Mill Creek,15310 Main St,0,1,N/A
761460,23-Jan-17,Arizona,Mesa,Stapley Drive and Main Street,0,1,N/A
759053,20-Jan-17,Virginia,Callaway,200 block of Isolane Road,0,1,N/A
752672,16-Jan-17,South Carolina,Aiken,Robinwood Drive,0,1,N/A
751555,15-Jan-17,Pennsylvania,Warriors Mark,Scotia Range Rd,0,1,N/A
751835,15-Jan-17,Louisiana,Shreveport,7100 block of W Canal Blvd,0,1,N/A
751234,14-Jan-17,Florida,Seminole,11439 60th Terrace N,0,1,N/A
751394,14-Jan-17,Ohio,Cincinnati (North College Hill),6800 block of Parish Road,0,1,N/A
751376,14-Jan-17,South Carolina,Union (county),N/A,0,1,N/A
755145,14-Jan-17,Mississippi,Iuka,N/A,0,1,N/A
747630,10-Jan-17,Louisiana,Baker,Shilo Dr,0,1,N/A
748115,7-Jan-17,Washington,Seattle,27th SW and SW Cambridge,0,1,N/A
746288,7-Jan-17,Missouri,Florissant,3500 block of Sugar Crest Dr,0,1,N/A
745445,7-Jan-17,Michigan,Jackson,200 block of Griswold St,0,1,N/A
740783,2-Jan-17,Ohio,Columbus,680 block of Racine Avenue,0,1,N/A
740877,2-Jan-17,Kansas,Hutchinson,2203 West Nickerson Boulevard,0,1,N/A
739727,1-Jan-17,Georgia,Atlanta,N/A,0,2,N/A
741738,31-Dec-16,North Carolina,Morganton,1419 Havenwood Drive,0,1,N/A
741194,31-Dec-16,North Carolina,Morgantown,Havenwood Dr,0,1,N/A
738816,29-Dec-16,Washington,Rock Island,N/A,0,1,N/A
738072,29-Dec-16,Illinois,Thompsonville,Locust Grove Rd,0,3,N/A
738336,29-Dec-16,Texas,Lufkin,500 block of FM 843,0,1,N/A
738085,27-Dec-16,Pennsylvania,Tioga (county),N/A,0,1,N/A
735234,27-Dec-16,Tennessee,Mount Juliet,Davis Corner Road,0,1,N/A
735826,27-Dec-16,Indiana,Campbellsburg,6900 block of North Starr Road,0,1,N/A
734789,27-Dec-16,Arizona,Phoenix,39th Avenue and Thomas Road,0,1,N/A
734570,24-Dec-16,Massachusetts,Westfield,Sackett Street,0,1,N/A
733519,24-Dec-16,Louisiana,Shreveport,5800 Block of Attaway Street,0,1,N/A
736941,21-Dec-16,South Carolina,Gaffney,N/A,0,1,N/A
730662,20-Dec-16,Ohio,Cheshire,Turkey Run Rd,0,1,N/A
728637,18-Dec-16,North Carolina,Charlotte,4900 block of Arborwood Dr,0,1,N/A
727937,17-Dec-16,Texas,Waco,9th Street and Colcord Avenue,0,1,N/A
727866,17-Dec-16,Kentucky,Hopkinsville,117 N Kentucky Ave,0,1,N/A
728424,17-Dec-16,Florida,Saint Petersburg (St Petersburg),7949 50th Avenue North,0,1,N/A
726420,14-Dec-16,Ohio,Cleveland,Lee Rd and DeForest Ave,0,1,N/A
724426,12-Dec-16,Texas,College Station,700 Dominik Drive,0,1,N/A
747559,11-Dec-16,Missouri,Columbia,Ballenger Lane,0,1,N/A
720740,7-Dec-16,Illinois,Springfield,1100 block of East Mason Street,0,1,N/A
719636,5-Dec-16,Oklahoma,Mcalester,N/A,0,1,N/A
721891,4-Dec-16,Indiana,New Goshen,N/A,0,1,N/A
718314,4-Dec-16,Florida,Kissimmee,5678 W Irlo Bronson Memorial Hwy,0,1,N/A
715747,1-Dec-16,Louisiana,New Orleans,6000 block of Downman Road,0,1,N/A
720693,30-Nov-16,Oklahoma,Roff,County Rd 1610,0,1,N/A
771029,28-Nov-16,California,Norwalk,14000 block of Jersey Ave,0,1,N/A
711913,27-Nov-16,Michigan,Mecosta (county),N/A,0,1,N/A
711662,27-Nov-16,Illinois,Chicago,4500 block of West Congress Parkway,0,1,N/A
715630,27-Nov-16,Wisconsin,Chetek,500 block of Tainter Street,0,1,N/A
721895,25-Nov-16,North Carolina,Warne,White Oak Drive,0,1,N/A
1559991,24-Nov-16,Wisconsin,Ozaukee (county),N/A,0,1,N/A
1559976,23-Nov-16,Wisconsin,Oconto (county),N/A,0,1,N/A
1559968,20-Nov-16,Wisconsin,Taylor (county),N/A,0,1,N/A
707798,19-Nov-16,Illinois,Pembroke Township,13500E block of 2000S Road,0,1,N/A
1559961,19-Nov-16,Wisconsin,Taylor (county),N/A,0,1,N/A
735239,18-Nov-16,Idaho,Kuna,W Hubbard Rd and S Meridian Rd,0,1,N/A
701462,15-Nov-16,Michigan,Alcona (county),N/A,0,1,N/A
701227,13-Nov-16,Oregon,Lebanon,36400 block of Gore Drive,0,1,N/A
700521,13-Nov-16,Vermont,South Royalton (Royalton),Gage Rd,0,1,N/A
700187,13-Nov-16,Indiana,Vevay,Ashland Cove Road,0,1,N/A
699705,13-Nov-16,New Jersey,Paterson,Fair Street,0,1,N/A
700465,12-Nov-16,New Hampshire,Nashua,E Pearl St,0,1,N/A
699219,12-Nov-16,Michigan,Grand Rapids,Griggs Street,0,1,N/A
709538,11-Nov-16,Wisconsin,Oconto (county),N/A,0,1,N/A
694920,6-Nov-16,Indiana,Mount Vernon,River Road,0,2,N/A
693466,5-Nov-16,Georgia,Jonesboro,10000 block of Fitzgerald Road,0,1,N/A
693793,5-Nov-16,Arizona,Phoenix,55th Avenue and Clarendon,0,1,N/A
692483,3-Nov-16,Maine,Springfield,N/A,0,1,N/A
690640,31-Oct-16,Pennsylvania,Lebanon,302 E Weidman Street,0,1,N/A
1559938,30-Oct-16,Wisconsin,Dodge (county),N/A,0,1,N/A
690183,30-Oct-16,Louisiana,Plain Dealing,N/A,0,1,N/A
688456,28-Oct-16,West Virginia,Hedgesville,Durham Drive,0,1,N/A
685924,26-Oct-16,Ohio,Zanesville,507 Imlay Avenue,0,1,N/A
685934,26-Oct-16,Florida,Pinellas Park,7600 block of 62nd Way,0,1,N/A
681905,22-Oct-16,Maine,New Sharon,236 Starks Road,0,1,N/A
682924,22-Oct-16,Ohio,Cleveland,East 131st,0,2,N/A
1559931,17-Oct-16,Wisconsin,Marinette (county),N/A,0,1,N/A
678675,17-Oct-16,Arizona,Tucson,6700 block of West Copperwood Way,0,1,N/A
678444,17-Oct-16,Indiana,Elkhart,311 East Carlton Avenue,0,2,N/A
677810,16-Oct-16,North Dakota,Abercrombie,N/A,0,1,N/A
678190,16-Oct-16,Kansas,Atlanta,22000 block of 12th Rd,0,1,N/A
677947,14-Oct-16,Illinois,Freeport,1100 block of South State Ave,0,1,N/A
674570,12-Oct-16,Kentucky,Louisville,5600 block of Rustic Way,0,1,N/A
675387,12-Oct-16,Arizona,Peoria,7522 W Deer Valley Rd,0,2,N/A
673587,11-Oct-16,Illinois,Chicago,2800 block of South Central Park,0,1,N/A
670845,5-Oct-16,North Dakota,Enderlin,N/A,0,1,N/A
669871,4-Oct-16,Tennessee,Nashville,1400 block of 16th Avenue North,0,1,N/A
669506,4-Oct-16,Florida,Immokalee,300 block of South Seventh Street,0,1,N/A
668384,2-Oct-16,Tennessee,Memphis,3400 block of Dupre Street,0,1,N/A
669115,2-Oct-16,Pennsylvania,Indiana,Airport Road,0,1,N/A
669118,1-Oct-16,Ohio,Lima,4251 Reservoir Road,0,1,N/A
663758,26-Sep-16,Kentucky,Lexington,3500 block of Gunbow Court,0,1,N/A
663838,26-Sep-16,Georgia,Norcross,1400 block of Wingfoot Way,0,1,N/A
663026,25-Sep-16,Tennessee,Nashville (Donelson),209 Blue Hills Drive,0,1,N/A
663153,24-Sep-16,Utah,Sandy,9575 S State St,0,2,N/A
659115,20-Sep-16,North Carolina,Wilmington,S 15th St and Castle St,0,1,N/A
659276,20-Sep-16,Indiana,New Castle,N/A,0,1,N/A
680756,16-Sep-16,Texas,Harris (county),N/A,0,1,N/A
665241,16-Sep-16,Georgia,Rutledge,Hawkins Ave,0,1,N/A
656636,15-Sep-16,Wisconsin,Milwaukee,7878 N 60th Street,0,1,N/A
655959,15-Sep-16,California,Fresno,2500 block of Fairmont,0,1,N/A
652572,9-Sep-16,Michigan,Detroit,Seven Mile E and Goulburn Ave,0,3,N/A
652360,8-Sep-16,Tennessee,Nashville,Wildgrove Court,0,1,N/A
650750,8-Sep-16,Texas,Alpine,704 West Sul Ross Ave,1,2,N/A
648404,5-Sep-16,Kentucky,Lexington,Augusta Drive,0,1,N/A
645170,31-Aug-16,Colorado,Grand Junction,1700 block of Christopher Court,0,1,N/A
643894,30-Aug-16,Illinois,Chicago (Englewood),600 block of West 61st Place,0,1,N/A
643243,30-Aug-16,Kentucky,Lexington,175 North Locust Hill Dr,0,1,N/A
641933,29-Aug-16,Pennsylvania,Philadelphia,2100 block of South Etting Terr,0,2,N/A
642911,28-Aug-16,Kansas,Hutchinson,300 block of East 11th Ave,0,1,N/A
641869,28-Aug-16,Georgia,Savannah,1400 block of New Jersey St,0,1,N/A
634547,19-Aug-16,Michigan,Detroit,Glastonbury Ave,0,1,N/A
633041,15-Aug-16,Indiana,Michigan City,1107 Wabash St,0,1,N/A
630044,14-Aug-16,Pennsylvania,Erie,200 block of W 20th St,0,1,N/A
628869,12-Aug-16,Washington,Lake Stevens,13600 block of 12th Street Northeast,0,1,N/A
625394,9-Aug-16,Pennsylvania,Harrisburg,2600 Woodlawn Street,0,1,N/A
624220,7-Aug-16,Virginia,Portsmouth,100 block of Carol Lane,0,1,N/A
625186,7-Aug-16,Texas,Texarkana,300 block of Breckenridge Street,0,1,N/A
622307,4-Aug-16,Indiana,Terre Haute,N/A,0,1,N/A
619891,2-Aug-16,South Carolina,Coward,4312 Circle Drive,1,1,N/A
618717,31-Jul-16,Michigan,Jackson,300 block of Moorman Drive,0,1,N/A
614595,27-Jul-16,Texas,Fort Worth,3600 block of Hulen Park Circle,0,1,N/A
613165,24-Jul-16,North Carolina,Rocky Mount,400 block of Ambler Avenue,0,1,N/A
609677,21-Jul-16,Florida,Saint Petersburg,600 block of 44th Street South,0,1,N/A
607656,20-Jul-16,Michigan,Kalamazoo,2100 block of Sunnyside Drive,0,1,N/A
604032,15-Jul-16,Washington,Seattle,3400 block of 34 Ave S.,0,1,N/A
603099,14-Jul-16,Michigan,Eastpointe,22385 Hayes Avenue,0,2,N/A
614688,14-Jul-16,Colorado,Denver (Edgewater),N/A,0,1,N/A
603575,14-Jul-16,Kentucky,Lexington,Lindberg Drive,0,1,N/A
602319,13-Jul-16,Kentucky,Louisville,3000 block of University Road,0,1,N/A
602199,11-Jul-16,Alabama,Birmingham,1700 block of 28th Street Ensley,0,1,N/A
601032,11-Jul-16,Nebraska,Omaha,4700 block of Fowler Avenue,0,1,N/A
599208,9-Jul-16,Florida,Homestead,SW 132nd Ave and SW 278th St,0,1,N/A
598164,7-Jul-16,New York,Niagara Falls,22nd Street and Forest Avenue,0,1,N/A
597058,6-Jul-16,Florida,Saint Johns (Fruit Cove),1300 block of Lemonwood Road,0,1,N/A
597618,6-Jul-16,New Jersey,Jersey City,Arlington Avenue,0,1,N/A
596175,6-Jul-16,Ohio,Beachwood (Highland Hills),4053 Warrensville Center Rd,0,1,N/A
596088,6-Jul-16,Pennsylvania,Philadelphia,Bloyd Street,0,1,N/A
595779,4-Jul-16,Missouri,Kansas City,2000 block of Benton,0,1,N/A
595391,4-Jul-16,New York,Buffalo,200 block of Dartmouth Avenue,0,1,N/A
596302,2-Jul-16,Texas,Waco,3100 block of MacArthur Drive,0,1,N/A
593052,30-Jun-16,Florida,Ocala,2432 Southwest 3rd Avenue,0,1,N/A
588998,25-Jun-16,Iowa,Des Moines,400 block of Orchard Avenue,0,1,N/A
585763,22-Jun-16,Louisiana,Metairie,900 block of Zinnia Avenue,0,1,N/A
585613,18-Jun-16,Utah,Logan,N/A,0,1,N/A
582357,16-Jun-16,North Carolina,Winston Salem (Winston-salem),600 Peters Creek Parkway,0,1,N/A
583225,16-Jun-16,Ohio,Columbus,2200 block of Cleveland Avenue,0,1,N/A
580558,14-Jun-16,Delaware,Felton,50 block of Weatherstone Ln,0,1,N/A
576917,11-Jun-16,Louisiana,Shreveport,7008 Pines Rd,0,1,N/A
576231,9-Jun-16,South Dakota,Frederick,N/A,0,1,N/A
575546,8-Jun-16,Florida,Apopka,Warren Sapp Drive and Monk Avenue,0,1,N/A
573970,7-Jun-16,Ohio,Berlin Heights,7900 block of State Route 61 Ceylon Road,0,1,N/A
571835,3-Jun-16,Maryland,Baltimore,2301 Gwynns Falls Pkwy,0,1,N/A
570745,2-Jun-16,Delaware,Wilmington,700 block of S. Van Buren St,0,1,N/A
569838,1-Jun-16,Florida,Pembroke Pines,8200 block of Northwest 10th Street,0,1,N/A
568613,29-May-16,New Jersey,Jersey City,West Side Avenue,0,1,N/A
568420,29-May-16,Oklahoma,Oklahoma City (The Village),N/A,0,1,N/A
570087,28-May-16,Kentucky,Olmstead,Olmstead Road,0,1,N/A
567343,28-May-16,Ohio,Columbus,East 21st Avenue and Lexington,0,2,N/A
567783,27-May-16,Ohio,Columbus,900 block of East 21st Avenue,0,2,N/A
565692,25-May-16,Kentucky,Hickory,1434 Hickory Rd,0,1,N/A
565710,25-May-16,Georgia,Atlanta,Cleveland Avenue and Old Hapeville Road,0,2,N/A
565148,24-May-16,South Carolina,Bennettsville,Mill Street,0,1,N/A
564998,20-May-16,Michigan,Port Sanilac,200 block of N Ridge Rd,0,1,N/A
562379,19-May-16,Illinois,Chicago,1000 block of West 103rd Place,0,1,N/A
581922,19-May-16,Michigan,Bay City,606 North Lincoln Street,0,1,N/A
561979,18-May-16,South Dakota,Sioux Falls,2600 block of South Duluth Avenue,0,1,N/A
560366,14-May-16,Indiana,Sharpsville,N/A,0,1,N/A
558213,13-May-16,South Carolina,Greenville,6630 Frontage Road,0,1,N/A
558618,13-May-16,Tennessee,Memphis,900 block of North Hollywood St.,0,1,N/A
558015,12-May-16,Ohio,Cleveland (University Heights),Baintree Rd,0,1,N/A
556398,7-May-16,Mississippi,Jackson,6100 block of Brown Street,0,1,N/A
554794,5-May-16,Missouri,Saint Louis,Northgate Dr and Coberg Dr,1,1,N/A
553476,4-May-16,Vermont,Waitsfield,Elkhorn Road,0,1,N/A
551598,2-May-16,Texas,Dallas,3606 South Westmoreland Road,0,1,N/A
551295,1-May-16,Vermont,Moretown,River Rd,0,1,N/A
552126,30-Apr-16,Tennessee,Memphis,800 block of South Graham Street,0,1,N/A
552829,29-Apr-16,Washington,Lakewood,9330 59th Ave. SE,0,1,N/A
551694,29-Apr-16,South Carolina,Bluffton,N/A,0,1,N/A
548191,26-Apr-16,Ohio,Columbus,Skywae Drive,0,1,N/A
548697,25-Apr-16,Indiana,Georgetown,6200 block of State Road 62,0,1,N/A
547295,24-Apr-16,Texas,Lubbock,1900 block of 46th Street,0,1,N/A
546999,24-Apr-16,Indiana,Georgetown,6200 block of State Road 62,0,1,N/A
546489,23-Apr-16,Louisiana,New Orleans,7600 block of Downman Road,0,1,N/A
546340,22-Apr-16,Illinois,Chicago,6900 block of South Paxton Avenue,0,1,N/A
545868,21-Apr-16,Florida,Saint Augustine (St Augustine),22 Spring Street,0,1,N/A
545045,20-Apr-16,New Jersey,Passaic,Gregory Avenue and Madison Street,0,1,N/A
541816,16-Apr-16,Texas,Spring,Roth Forest Lane,0,1,N/A
540879,15-Apr-16,Mississippi,Jackson,Hillside Drive,0,1,N/A
541557,13-Apr-16,Texas,Bertram,1200 block of County Road 304,0,1,N/A
